n,p,M,trim,theta,count,survival,micro_cost,slack
512,7070209,13809,5,0.75,5390,0.390325150264,0.569341318130,0.031858681870
256,3068161,11985,5,0.75,4678,0.390321234877,0.569335607015,0.031864392985
512,5824513,11376,5,0.75,4440,0.390295358650,0.569297863084,0.031902136916
256,3802369,14853,5,0.75,5797,0.390291523598,0.569292269149,0.031907730851
512,6619649,12929,5,0.75,5046,0.390285404904,0.569283344217,0.031916655783
256,2616577,10221,5,0.75,3989,0.390274924176,0.569268056677,0.031931943323
512,5426177,10598,5,0.75,4136,0.390262313644,0.569249662534,0.031950337466
256,3354881,13105,5,0.75,5114,0.390232735597,0.569206519005,0.031993480995
256,2722561,10635,5,0.75,4150,0.390220968500,0.569189355124,0.032010644876
256,3360257,13126,5,0.75,5122,0.390217888161,0.569184862038,0.032015137962
256,3149057,12301,5,0.75,4800,0.390212177872,0.569176532820,0.032023467180
256,3557377,13896,5,0.75,5422,0.390184225676,0.569135760813,0.032064239187
1024,12098561,11815,5,0.75,4610,0.390181972069,0.569132473626,0.032067526374
256,3263489,12748,5,0.75,4974,0.390178851585,0.569127921983,0.032072078017
512,5867009,11459,5,0.75,4471,0.390173662623,0.569120353190,0.032079646810
256,3129089,12223,5,0.75,4769,0.390166080340,0.569109293419,0.032090706581
512,6318593,12341,5,0.75,4815,0.390162871728,0.569104613230,0.032095386770
256,3611393,14107,5,0.75,5504,0.390160913022,0.569101756195,0.032098243805
512,5577217,10893,5,0.75,4250,0.390158817589,0.569098699727,0.032101300273
1024,10986497,10729,5,0.75,4186,0.390157517010,0.569096802659,0.032103197341
1024,11086849,10827,5,0.75,4224,0.390135771682,0.569065084196,0.032134915804
512,6815233,13311,5,0.75,5193,0.390128465179,0.569054426686,0.032145573314
1024,12426241,12135,5,0.75,4734,0.390111248455,0.569029313797,0.032170686203
512,5621249,10979,5,0.75,4283,0.390108388742,0.569025142524,0.032174857476
1024,11074561,10815,5,0.75,4219,0.390106333796,0.569022145110,0.032177854890
256,2794241,10915,5,0.75,4258,0.390105359597,0.569020724111,0.032179275889
256,3824641,14940,5,0.75,5828,0.390093708166,0.569003728945,0.032196271055
256,3085057,12051,5,0.75,4701,0.390092108539,0.569001395675,0.032198604325
1024,11999233,11718,5,0.75,4571,0.390083632019,0.568989031540,0.032210968460
512,7392257,14438,5,0.75,5632,0.390081728771,0.568986255399,0.032213744601
256,3494657,13651,5,0.75,5325,0.390081312724,0.568985648539,0.032214351461
256,3260417,12736,5,0.75,4968,0.390075376884,0.568976990324,0.032223009676
256,3672577,14346,5,0.75,5596,0.390073888192,0.568974818867,0.032225181133
1024,12128257,11844,5,0.75,4620,0.390070921986,0.568970492260,0.032229507740
1024,10390529,10147,5,0.75,3958,0.390066029368,0.568963355725,0.032236644275
512,7521281,14690,5,0.75,5730,0.390061266167,0.568956407961,0.032243592039
512,5849089,11424,5,0.75,4456,0.390056022409,0.568948759239,0.032251240761
1024,12438529,12147,5,0.75,4738,0.390055157652,0.568947497876,0.032252502124
1024,12042241,11760,5,0.75,4587,0.390051020408,0.568941463153,0.032258536847
256,3002113,11727,5,0.75,4574,0.390040078451,0.568925502849,0.032274497151
1024,14972929,14622,5,0.75,5703,0.390028723841,0.568908940635,0.032291059365
512,6939137,13553,5,0.75,5286,0.390024348853,0.568902559131,0.032297440869
512,6415361,12530,5,0.75,4887,0.390023942538,0.568901966466,0.032298033534
512,7243777,14148,5,0.75,5518,0.390019790783,0.568895910578,0.032304089422
512,5222401,10200,5,0.75,3978,0.390000000000,0.568867043080,0.032332956920
256,2742529,10713,5,0.75,4178,0.389993465883,0.568857512198,0.032342487802
1024,11272193,11008,5,0.75,4293,0.389989098837,0.568851142279,0.032348857721
256,3076097,12016,5,0.75,4686,0.389980026631,0.568837909256,0.032362090744
512,7375873,14406,5,0.75,5618,0.389976398723,0.568832617467,0.032367382533
1024,13326337,13014,5,0.75,5075,0.389964653450,0.568815485420,0.032384514580
256,3300097,12891,5,0.75,5027,0.389961988985,0.568811598941,0.032388401059
256,2761217,10786,5,0.75,4206,0.389949935101,0.568794016744,0.032405983256
512,6213121,12135,5,0.75,4732,0.389946435929,0.568788912735,0.032411087265
256,2704129,10563,5,0.75,4119,0.389946038057,0.568788332386,0.032411667614
1024,13440001,13125,5,0.75,5118,0.389942857143,0.568783692597,0.032416307403
1024,11799553,11523,5,0.75,4493,0.389915820533,0.568744256094,0.032455743906
256,2624257,10251,5,0.75,3997,0.389913179202,0.568740403360,0.032459596640
512,5559809,10859,5,0.75,4234,0.389906989594,0.568731374991,0.032468625009
512,6330881,12365,5,0.75,4821,0.389890820865,0.568707790743,0.032492209257
1024,13344769,13032,5,0.75,5081,0.389886433395,0.568701391031,0.032498608969
256,3173633,12397,5,0.75,4833,0.389852383641,0.568651724922,0.032548275078
1024,12484609,12192,5,0.75,4753,0.389845800525,0.568642122568,0.032557877432
256,3211777,12546,5,0.75,4891,0.389845369042,0.568641493193,0.032558506807
256,3604481,14080,5,0.75,5489,0.389843750000,0.568639131604,0.032560868396
256,3447553,13467,5,0.75,5250,0.389841835598,0.568636339194,0.032563660806
512,7198721,14060,5,0.75,5481,0.389829302987,0.568618058708,0.032581941292
256,3012353,11767,5,0.75,4587,0.389818985298,0.568603008981,0.032596991019
256,3731713,14577,5,0.75,5682,0.389792138300,0.568563849053,0.032636150947
1024,10550273,10303,5,0.75,4016,0.389789381733,0.568559828232,0.032640171768
512,7168001,14000,5,0.75,5457,0.389785714286,0.568554478770,0.032645521230
1024,12407809,12117,5,0.75,4723,0.389782949575,0.568550446071,0.032649553929
512,6561281,12815,5,0.75,4995,0.389777604370,0.568542649376,0.032657350624
512,7559681,14765,5,0.75,5755,0.389773112089,0.568536096785,0.032663903215
256,3078401,12025,5,0.75,4687,0.389771309771,0.568533467864,0.032666532136
256,3232769,12628,5,0.75,4922,0.389768767818,0.568529760085,0.032670239915
1024,10627073,10378,5,0.75,4045,0.389766814415,0.568526910787,0.032673089213
256,3645953,14242,5,0.75,5551,0.389762673782,0.568520871121,0.032679128879
256,3398401,13275,5,0.75,5174,0.389755178908,0.568509938847,0.032690061153
512,6455297,12608,5,0.75,4914,0.389752538071,0.568506086834,0.032693913166
512,6842881,13365,5,0.75,5209,0.389749345305,0.568501429759,0.032698570241
256,3399169,13278,5,0.75,5175,0.389742431089,0.568491344452,0.032708655548
1024,13136897,12829,5,0.75,5000,0.389741990802,0.568490702235,0.032709297765
256,3109633,12147,5,0.75,4734,0.389725858237,0.568467170735,0.032732829265
1024,14433281,14095,5,0.75,5493,0.389712664065,0.568447925276,0.032752074724
1024,11345921,11080,5,0.75,4318,0.389711191336,0.568445777103,0.032754222897
512,5369857,10488,5,0.75,4087,0.389683447750,0.568405309381,0.032794690619
256,2862337,11181,5,0.75,4357,0.389678919596,0.568398704464,0.032801295536
512,6409217,12518,5,0.75,4878,0.389678862438,0.568398621092,0.032801378908
256,3167233,12372,5,0.75,4821,0.389670223084,0.568386019442,0.032813980558
1024,10708993,10458,5,0.75,4075,0.389653853509,0.568362142232,0.032837857768
1024,14430209,14092,5,0.75,5491,0.389653704229,0.568361924487,0.032838075513
256,3544577,13846,5,0.75,5395,0.389643218258,0.568346629299,0.032853370701
