n,p,M,trim,theta,count,survival,micro_cost,slack
256,5483521,21420,5,0.75,8328,0.388795518207,0.567110145654,0.034089854346
512,12391937,24203,5,0.75,9410,0.388794777507,0.567109065244,0.034090934756
1024,21913601,21400,5,0.75,8320,0.388785046729,0.567094871606,0.034105128394
512,10335233,20186,5,0.75,7848,0.388784305955,0.567093791088,0.034106208912
256,5319169,20778,5,0.75,8078,0.388776590625,0.567082537250,0.034117462750
512,10577921,20660,5,0.75,8032,0.388770571152,0.567073757045,0.034126242955
1024,24511489,23937,5,0.75,9306,0.388770522622,0.567073686258,0.034126313742
512,10621441,20745,5,0.75,8065,0.388768377922,0.567070557927,0.034129442073
512,11619841,22695,5,0.75,8823,0.388764044944,0.567064237700,0.034135762300
256,5713153,22317,5,0.75,8676,0.388761930367,0.567061153307,0.034138846693
256,5519617,21561,5,0.75,8382,0.388757478781,0.567054660075,0.034145339925
256,5596673,21862,5,0.75,8499,0.388756746867,0.567053592480,0.034146407520
256,5672449,22158,5,0.75,8614,0.388753497608,0.567048853003,0.034151146997
512,11068417,21618,5,0.75,8404,0.388750115644,0.567043919958,0.034156080042
1024,20622337,20139,5,0.75,7829,0.388748200010,0.567041125749,0.034158874251
512,11802113,23051,5,0.75,8961,0.388746692117,0.567038926287,0.034161073713
1024,20717569,20232,5,0.75,7865,0.388740608936,0.567030053156,0.034169946844
512,12383233,24186,5,0.75,9402,0.388737286033,0.567025206258,0.034174793742
512,10926593,21341,5,0.75,8296,0.388735298252,0.567022306814,0.034177693186
256,6287873,24562,5,0.75,9548,0.388730559401,0.567015394567,0.034184605433
256,6100993,23832,5,0.75,9264,0.388721047331,0.567001519944,0.034198480056
512,10298881,20115,5,0.75,7819,0.388714889386,0.566992537759,0.034207462241
256,5651969,22078,5,0.75,8582,0.388712745720,0.566989410936,0.034210589064
256,5505793,21507,5,0.75,8360,0.388710652346,0.566986357471,0.034213642529
512,12421121,24260,5,0.75,9430,0.388705688376,0.566979116858,0.034220883142
256,5468417,21361,5,0.75,8303,0.388699030944,0.566969406106,0.034230593894
1024,23749633,23193,5,0.75,9015,0.388694864830,0.566963329272,0.034236670728
1024,22643713,22113,5,0.75,8595,0.388685388685,0.566949507051,0.034250492949
1024,20812801,20325,5,0.75,7900,0.388683886839,0.566947316407,0.034252683593
256,5806081,22680,5,0.75,8815,0.388668430335,0.566924771034,0.034275228966
256,6283009,24543,5,0.75,9539,0.388664792405,0.566919464628,0.034280535372
1024,23580673,23028,5,0.75,8950,0.388657286781,0.566908516674,0.034291483326
256,5352449,20908,5,0.75,8126,0.388655060264,0.566905269001,0.034294730999
256,6048769,23628,5,0.75,9183,0.388649060437,0.566896517452,0.034303482548
256,5336833,20847,5,0.75,8102,0.388641051470,0.566884835306,0.034315164694
256,5969921,23320,5,0.75,9063,0.388636363636,0.566877997475,0.034322002525
1024,23252993,22708,5,0.75,8825,0.388629557865,0.566868070349,0.034331929651
512,11575297,22608,5,0.75,8786,0.388623496108,0.566859228467,0.034340771533
256,5445889,21273,5,0.75,8267,0.388614675880,0.566846362988,0.034353637012
256,5658113,22102,5,0.75,8589,0.388607365849,0.566835700333,0.034364299667
256,6358529,24838,5,0.75,9652,0.388598115790,0.566822207887,0.034377792113
1024,24072193,23508,5,0.75,9135,0.388591117917,0.566812000556,0.034387999444
1024,23294977,22749,5,0.75,8840,0.388588509385,0.566808195663,0.034391804337
1024,21577729,21072,5,0.75,8188,0.388572513288,0.566784863221,0.034415136779
256,5412353,21142,5,0.75,8215,0.388563049853,0.566771059539,0.034428940461
1024,23546881,22995,5,0.75,8935,0.388562731028,0.566770594490,0.034429405510
256,6381569,24928,5,0.75,9686,0.388559050064,0.566765225313,0.034434774687
512,12100609,23634,5,0.75,9183,0.388550393501,0.566752598560,0.034447401440
256,5479169,21403,5,0.75,8316,0.388543662103,0.566742779918,0.034457220082
256,6236929,24363,5,0.75,9466,0.388539999179,0.566737437054,0.034462562946
512,10640897,20783,5,0.75,8075,0.388538709522,0.566735555918,0.034464444082
1024,21092353,20598,5,0.75,8003,0.388532867269,0.566727034211,0.034472965789
512,11097089,21674,5,0.75,8421,0.388530035988,0.566722904410,0.034477095590
256,5782529,22588,5,0.75,8776,0.388524880468,0.566715384396,0.034484615604
512,10974721,21435,5,0.75,8328,0.388523442967,0.566713287610,0.034486712390
512,12264961,23955,5,0.75,9307,0.388520141933,0.566708472611,0.034491527389
512,11996161,23430,5,0.75,9103,0.388518992744,0.566706796366,0.034493203634
